#  r W0 W2 w4
1.081793747214295465e+01 6.999703614347488973e-11 4.536629486600794073e-14 1.833615971360372033e-15
1.082865732824250316e+01 6.999599513022136258e-11 4.743715888943061567e-14 -1.140413368020788725e-15
1.083938780700603921e+01 6.999656387062424545e-11 4.555047987956535755e-14 1.832485782942989075e-15
1.085012891895991594e+01 6.999552304152994473e-11 4.761658318637922446e-14 -1.133827205454434602e-15
1.086088067464091544e+01 6.999608976520794531e-11 4.573536044084082322e-14 1.831387012628231816e-15
1.087164308459626305e+01 6.999504911724922861e-11 4.779671749875063032e-14 -1.127229458193909343e-15
1.088241615938363793e+01 6.999561382026597533e-11 4.592093920597989661e-14 1.830319787328045844e-15
1.089319990957117668e+01 6.999457335039501814e-11 4.797756446091175374e-14 -1.120619935548714159e-15
1.090399434573749105e+01 6.999513602882340640e-11 4.610721884071626759e-14 1.829284265391237181e-15
1.091479947847167509e+01 6.999409573397683579e-11 4.815912670132534575e-14 -1.113998419776693047e-15
1.092561531837331579e+01 6.999465638387728868e-11 4.629420202165057625e-14 1.828280593938084449e-15
1.093644187605251439e+01 6.999361626095810166e-11 4.834140687621757418e-14 -1.107364727687513666e-15
1.094727916212985264e+01 6.999417487839860322e-11 4.648189143224945560e-14 1.827308912059200209e-15
1.095812718723647095e+01 6.999313492428971183e-11 4.852440762947097212e-14 -1.100718668590113188e-15
1.096898596201403109e+01 6.999369150533346396e-11 4.667028975689416287e-14 1.826369357436836156e-15
1.097985549711474462e+01 6.999265171689246074e-11 4.870813162448335549e-14 -1.094060044129955511e-15
1.099073580320137111e+01 6.999320625760234221e-11 4.685939970722300550e-14 1.825462089029947905e-15
1.100162689094724655e+01 6.999216663165700245e-11 4.889258154855098035e-14 -1.087388634370778267e-15
1.101252877103627270e+01 6.999271912810363392e-11 4.704922399822542250e-14 1.824587271349477560e-15
1.102344145416294374e+01 6.999167966146484032e-11 4.907776007855897531e-14 -1.080704250289186165e-15
1.103436495103235515e+01 6.999223010970082545e-11 4.723976534176193395e-14 1.823745036039955144e-15
1.104529927236020370e+01 6.999119079914849311e-11 4.926366990268814932e-14 -1.074006697177126406e-15
1.105624442887281944e+01 6.999173919524432332e-11 4.743102647382394898e-14 1.822935543938737150e-15
1.106720043130712483e+01 6.999070003753507708e-11 4.945031372692158588e-14 -1.067295749647348985e-15
1.107816729041071824e+01 6.999124637754550151e-11 4.762301013524306848e-14 1.822158953330796556e-15
1.108914501694183841e+01 6.999020736941860831e-11 4.963769426896446288e-14 -1.060571223310643891e-15
1.110013362166938045e+01 6.999075164939775573e-11 4.781571907619614983e-14 1.821415410115339314e-15
1.111113311537291537e+01 6.998971278755873613e-11 4.982581424556772681e-14 -1.053832898721733219e-15
1.112214350884269187e+01 6.999025500356803775e-11 4.800915605534902681e-14 1.820705090219751458e-15
1.113316481287965587e+01 6.998921628470312868e-11 5.001467638731157335e-14 -1.047080564274271380e-15
1.114419703829544872e+01 6.998975643280081037e-11 4.820332383820125849e-14 1.820028140269562107e-15
1.115524019591243210e+01 6.998871785356480295e-11 5.020428343880153919e-14 -1.040314019245732818e-15
1.116629429656368977e+01 6.998925592979589450e-11 4.839822521112866749e-14 1.819384726780726418e-15
1.117735935109305423e+01 6.998821748683090074e-11 5.039463815094732089e-14 -1.033533054468966543e-15
1.118843537035506408e+01 6.998875348725598033e-11 4.859386295412142411e-14 1.818775000148276718e-15
1.119952236521505107e+01 6.998771517716638504e-11 5.058574328154648772e-14 -1.026737451598373855e-15
1.121062034654910455e+01 6.998824909783158103e-11 4.879023986975064009e-14 1.818199144334046777e-15
1.122172932524408751e+01 6.998721091720619476e-11 5.077760160361082019e-14 -1.019926985776310858e-15
1.123284931219765248e+01 6.998774275416288295e-11 4.898735877216066038e-14 1.817657312892015481e-15
1.124398031831825051e+01 6.998670469956598518e-11 5.097021589968167106e-14 -1.013101465475937698e-15
1.125512235452514709e+01 6.998723444885317244e-11 4.918522246548142376e-14 1.817149665633244696e-15
1.126627543174841684e+01 6.998619651682380070e-11 5.116358895416471756e-14 -1.006260656047684183e-15
1.127743956092897726e+01 6.998672417448746031e-11 4.938383378686494620e-14 1.816676391913793544e-15
1.128861475301858164e+01 6.998568636153138398e-11 5.135772357151876510e-14 -9.994043438577185975e-16
1.129980101897984746e+01 6.998621192361388321e-11 4.958319556544437793e-14 1.816237638690912678e-15
1.131099836978622264e+01 6.998517422622900053e-11 5.155262255903155002e-14 -9.925323161341606619e-16
1.132220681642206195e+01 6.998569768876756264e-11 4.978331065760005541e-14 1.815833594566189915e-15
1.133342636988259144e+01 6.998466010341688808e-11 5.174828874008950339e-14 -9.856443420691637993e-16
1.134465704117393869e+01 6.998518146244664252e-11 4.998418191266071903e-14 1.815464428044772463e-15
1.135589884131313276e+01 6.998414398557099885e-11 5.194472494101459702e-14 -9.787402019144949795e-16
1.136715178132812021e+01 6.998466323712654516e-11 5.018581220265186804e-14 1.815130310470372432e-15
1.137841587225777928e+01 6.998362586513608484e-11 5.214193400772450517e-14 -9.718196761763282224e-16
1.138969112515192172e+01 6.998414300525100152e-11 5.038820440079639789e-14 1.814831421478766792e-15
1.140097755107131228e+01 6.998310573454676511e-11 5.233991877700643037e-14 -9.648825320357791707e-16
1.141227516108767581e+01 6.998362075924341201e-11 5.059136139164260867e-14 1.814567940107153142e-15
1.142358396628371864e+01 6.998258358618621839e-11 5.253868212235382843e-14 -9.579285497417492568e-16
1.143490397775310008e+01 6.998309649148957907e-11 5.079528607631059715e-14 1.814340043526349262e-15
1.144623520660049643e+01 6.998205941242725783e-11 5.273822691006332663e-14 -9.509574899339938712e-16
1.145757766394158494e+01 6.998257019436260021e-11 5.099998136146128655e-14 1.814147919125865681e-15
1.146893136090305632e+01 6.998153320561333166e-11 5.293855601352403024e-14 -9.439691399081625790e-16
1.148029630862262884e+01 6.998204186019676003e-11 5.120545015309178946e-14 1.813991733257972467e-15
1.149167251824905023e+01 6.998100495805719195e-11 5.313967232979390724e-14 -9.369632536453332940e-16
1.150306000094212422e+01 6.998151148130484938e-11 5.141169539482283488e-14 1.813871695172597361e-15
1.151445876787270706e+01 6.998047466204220001e-11 5.334157875969150127e-14 -9.299396013115979603e-16
1.152586883022272879e+01 6.998097904996626170e-11 5.161872000786181494e-14 1.813787972264647496e-15
1.153729019918519860e+01 6.997994230983220087e-11 5.354427820603768691e-14 -9.228979543232080687e-16
1.154872288596422969e+01 6.998044455844029251e-11 5.182652694900439504e-14 1.813740756571800252e-15
1.156016690177499839e+01 6.997940789365142534e-11 5.374777359885048593e-14 -9.158380642357579263e-16
1.157162225784383303e+01 6.997990799895417117e-11 5.203511917021227765e-14 1.813730249631268214e-15
1.158308896540817834e+01 6.997887140571177409e-11 5.395206786249607253e-14 -9.087597051421918361e-16
1.159456703571660796e+01 6.997936936370039836e-11 5.224449963679929873e-14 1.813756627511382009e-15
1.160605648002884749e+01 6.997833283818404725e-11 5.415716393729827989e-14 -9.016626295961667810e-16
1.161755730961577449e+01 6.997882864485853716e-11 5.245467133263638873e-14 1.813820088949114548e-15
1.162906953575943980e+01 6.997779218321453971e-11 5.436306478487596366e-14 -8.945466056592653871e-16
1.164059316975307468e+01 6.997828583456995816e-11 5.266563724154652799e-14 1.813920829244191132e-15
1.165212822290109784e+01 6.997724943292610097e-11 5.456977335575884813e-14 -8.874113812145599360e-16
1.166367470651912974e+01 6.997774092495219880e-11 5.287740036091292550e-14 1.814059047637499552e-15
1.167523263193401917e+01 6.997670457941080684e-11 5.477729262620054713e-14 -8.802567118326569344e-16
1.168680201048380241e+01 6.997719390809325068e-11 5.308996369466345802e-14 1.814234941275473893e-15
1.169838285351778318e+01 6.997615761472785267e-11 5.498562557497726233e-14 -8.730823624662220094e-16
1.170997517239650421e+01 6.997664477604933649e-11 5.330333026819181629e-14 1.814448705394082532e-15
1.172157897849176322e+01 6.997560853091811953e-11 5.519477520413825189e-14 -8.658880721731421959e-16
1.173319428318662894e+01 6.997609352085190226e-11 5.351750310892440890e-14 1.814700550638843211e-15
1.174482109787544637e+01 6.997505731999009922e-11 5.540474451074365154e-14 -8.586736006195157901e-16
1.175645943396385285e+01 6.997554013450560114e-11 5.373248525204073981e-14 1.814990674521393564e-15
1.176810930286879220e+01 6.997450397391537057e-11 5.561553650578933611e-14 -8.514386939040384286e-16
1.177977071601851478e+01 6.997498460898366634e-11 5.394827974845338645e-14 1.815319281103771628e-15
1.179144368485259875e+01 6.997394848464867154e-11 5.582715422010627377e-14 -8.441830989149542442e-16
1.180312822082196078e+01 6.997442693623526527e-11 5.416488966045706573e-14 1.815686582943889616e-15
1.181482433538887200e+01 6.997339084411394055e-11 5.603960068353348744e-14 -8.369065606904567722e-16
1.182653204002693137e+01 6.997386710817179940e-11 5.438231805878051578e-14 1.816092792348101463e-15
1.183825134622113495e+01 6.997283104419879761e-11 5.625287894660241482e-14 -8.296088228825144128e-16
1.184998226546785638e+01 6.997330511668630418e-11 5.460056801858701525e-14 1.816538108347496617e-15
1.186172480927485751e+01 6.997226907677201853e-11 5.646699205688527438e-14 -8.222896325661200171e-16
1.187347898916130085e+01 6.997274095363438516e-11 5.481964263704858245e-14 1.817022759797922222e-15
1.188524481665777266e+01 6.997170493366270029e-11 5.668194309125016787e-14 -8.149487174877485894e-16
1.189702230330627408e+01 6.997217461084974050e-11 5.503954501241463033e-14 1.817546951062816794e-15
1.190881146066025131e+01 6.997113860668726075e-11 5.689773512012828138e-14 -8.075858353385122787e-16
1.192061230028459384e+01 6.997160608013245125e-11 5.526027825943204521e-14 1.818110892552881401e-15
1.193242483375565932e+01 6.997057008761145294e-11 5.711437123234351582e-14 -8.002007095154038668e-16
1.194424907266128066e+01 6.997103535325210908e-11 5.548184550232955643e-14 1.818714821389790929e-15
1.195608502860073763e+01 6.996999936819330096e-11 5.733185452957123765e-14 -7.927930743964270881e-16
1.196793271318484919e+01 6.997046242195364536e-11 5.570424987192078668e-14 1.819358943961346129e-15
1.197979213803591669e+01 6.996942644015023239e-11 5.755018811945201541e-14 -7.853626683616185511e-16
1.199166331478776648e+01 6.996988727795543120e-11 5.592749451513921375e-14 1.820043489928907905e-15
1.200354625508574813e+01 6.996885129516714338e-11 5.776937511780770040e-14 -7.779092232337439777e-16
1.201544097058675398e+01 6.996930991293657245e-11 5.615158258344416191e-14 1.820768674741112066e-15
1.202734747295922624e+01 6.996827392491227013e-11 5.798941866666654493e-14 -7.704324662973076211e-16
1.203926577388316943e+01 6.996873031855084260e-11 5.637651724995229854e-14 1.821534739546338492e-15
1.205119588505016459e+01 6.996769432101481626e-11 5.821032189587641032e-14 -7.629321230698324587e-16
1.206313781816337283e+01 6.996814848642779422e-11 5.660230168072513559e-14 1.822341902515707403e-15
1.207509158493757440e+01 6.996711247506354402e-11 5.843208796020803803e-14 -7.554079196832937070e-16
1.208705719709911008e+01 6.996756440816455185e-11 5.682893906957101054e-14 1.823190394974871899e-15
1.209903466638598424e+01 6.996652837865115767e-11 5.865472002967620601e-14 -7.478595857088097299e-16
1.211102400454782035e+01 6.996697807531618303e-11 5.705643261675357905e-14 1.824080448173483459e-15
1.212302522334588417e+01 6.996594202330741823e-11 5.887822127336797916e-14 -7.402868410565540712e-16
1.213503833455309078e+01 6.996638947943478265e-11 5.728478553006319540e-14 1.825012301201399293e-15
1.214706334995403125e+01 6.996535340054620223e-11 5.910259488114234170e-14 -7.326894006750270829e-16
1.215910028134496734e+01 6.996579861201574494e-11 5.751400102742949356e-14 1.825986188715294471e-15
1.217114914053385277e+01 6.996476250185218934e-11 5.932784404343396963e-14 -7.250669857574428599e-16
1.218320993934034036e+01 6.996520546453723550e-11 5.774408233912818457e-14 1.827002354495579339e-15
1.219528268959579620e+01 6.996416931867412855e-11 5.955397197089049035e-14 -7.174193098931012183e-16
1.220736740314332636e+01 6.996461002844422932e-11 5.797503271127730069e-14 1.828061024030143422e-15
1.221946409183772886e+01 6.996357384243707789e-11 5.978098188290724138e-14 -7.097461006040191179e-16
1.223157276754559142e+01 6.996401229516055659e-11 5.820685539302447869e-14 1.829162451616832626e-15
1.224369344214524702e+01 6.996297606453797126e-11 6.000887700643731476e-14 -7.020470485077121979e-16
1.225582612752679523e+01 6.996341225606549606e-11 5.843955365126278775e-14 1.830306888134836724e-15
1.226797083559212709e+01 6.996237597632053156e-11 6.023766058232759940e-14 -6.943218805531872961e-16
1.228012757825491974e+01 6.996280990251198594e-11 5.867313075360362744e-14 1.831494565460149738e-15
1.229229636744065957e+01 6.996177356914189753e-11 6.046733585822587401e-14 -6.865702952827318682e-16
1.230447721508664571e+01 6.996220522582493080e-11 5.890758999360967446e-14 1.832725745102260907e-15
1.231667013314201142e+01 6.996116883428533036e-11 6.069790611155046763e-14 -6.787920079650375121e-16
1.232887513356772935e+01 6.996159821730797405e-11 5.914293467096076113e-14 1.834000669515425721e-15
1.234109222833663821e+01 6.996056176302831389e-11 6.092937459960703786e-14 -6.709867147445807257e-16
1.235332142943340017e+01 6.996098886821427525e-11 5.937916808031170104e-14 1.835319598412657326e-15
1.236556274885459494e+01 6.995995234660892454e-11 6.116174461454823248e-14 -6.631541220608890428e-16
1.237781619860867366e+01 6.996037716978434069e-11 5.961629355739373689e-14 1.836682781909556535e-15
1.239008179071598903e+01 6.995934057623460724e-11 6.139501945512007445e-14 -6.552939285520558929e-16
1.240235953720880779e+01 6.995976311321632240e-11 5.985431442004645574e-14 1.838090482682911765e-15
1.241464945013131427e+01 6.995872644308905128e-11 6.162920242307131951e-14 -6.474058307185797725e-16
1.242695154153963166e+01 6.995914668967750827e-11 6.009323401791571050e-14 1.839542960408128006e-15
1.243926582350182741e+01 6.995810993831529780e-11 6.186429684518648006e-14 -6.394895255227780733e-16
1.245159230809792916e+01 6.995852789031296861e-11 6.033305570071086686e-14 1.841040475443955088e-15
1.246393100741994076e+01 6.995749105302716521e-11 6.210030604433263576e-14 -6.315447083133328925e-16
1.247628193357184934e+01 6.995790670623847344e-11 6.057378283280612639e-14 1.842583286618932156e-15
1.248864509866960226e+01 6.995686977831514283e-11 6.233723336680585844e-14 -6.235710719208461286e-16
1.250102051484120125e+01 6.995728312851537982e-11 6.081541878983481834e-14 1.844171671916951961e-15
1.251340819422663664e+01 6.995624610523431923e-11 6.257508216336659206e-14 -6.155683020231917335e-16
1.252580814897794426e+01 6.995665714820211090e-11 6.105796695700877256e-14 1.845805891557629386e-15
1.253822039125919119e+01 6.995562002480338705e-11 6.281385579826264373e-14 -6.075360808429694893e-16
1.255064493324650066e+01 6.995602875631434786e-11 6.130143073658370781e-14 1.847486228476479500e-15
1.256308178712806445e+01 6.995499152801543507e-11 6.305355764891859971e-14 -5.994741057666174998e-16
1.257553096510415180e+01 6.995539794382845493e-11 6.154581353307094227e-14 1.849212937525448446e-15
1.258799247938711829e+01 6.995436060583096896e-11 6.329419110242095152e-14 -5.913820538221355930e-16
1.260046634220142181e+01 6.995476470170062091e-11 6.179111877291654494e-14 1.850986310384867488e-15
1.261295256578365098e+01 6.995372724917620512e-11 6.353575955959528250e-14 -5.832596035244644776e-16
1.262545116238247900e+01 6.995412902085670034e-11 6.203734988711285962e-14 1.852806616802916004e-15
1.263796214425875242e+01 6.995309144895273844e-11 6.377826642545134474e-14 -5.751064356957937009e-16
1.265048552368545565e+01 6.995349089217485560e-11 6.228451031659536113e-14 1.854674148422285549e-15
1.266302131294773936e+01 6.995245319601877557e-11 6.402171513089325582e-14 -5.669222203201970093e-16
